supplier_name,source_url,product_name,category,pack_size,price_rub,product_url,source_notes
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Белая 0.9 кг для Bubble Tea,Тапиока,0.9 кг,,https://shopbubbletea.ru/index.php/component/k2/item/881-tapioka-belaya-0-9-kg-dlya-bubble-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Янтарная быстрого приготовления 1 кг для Bubble Tea,Тапиока,1 кг,459.0,https://shopbubbletea.ru/index.php/component/k2/item/880-tapioka-yantarnaya-bystrogo-prigotovleniya-1-kg-dlya-bubble-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Янтарная быстрого приготовления 1 кг для Bubble Tea,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/880-tapioka-yantarnaya-bystrogo-prigotovleniya-1-kg-dlya-bubble-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Яблоко для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/919-tapioka-chernika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Яблоко для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/919-tapioka-chernika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Клубника для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/917-tapioka-klubnika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Клубника для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/917-tapioka-klubnika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Клубника для Bubble Tea 1 кг,Тапиока,1 кг,328.0,https://shopbubbletea.ru/index.php/component/k2/item/903-tapioka-klubnika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Клубника для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/903-tapioka-klubnika-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Янтарная 3 кг для Bubble Tea,Тапиока,3 кг,1500.0,https://shopbubbletea.ru/index.php/component/k2/item/878-tapioka-yantarnaya-3-kg-dlya-bubble-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Янтарная 3 кг для Bubble Tea,Тапиока,3 кг,,https://shopbubbletea.ru/index.php/component/k2/item/878-tapioka-yantarnaya-3-kg-dlya-bubble-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Черная 3 кг (без инд. упаковки),Тапиока,3 кг,1500.0,https://shopbubbletea.ru/index.php/component/k2/item/916-tapioka-chernaya-3-kg-bez-ind-upakovki,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Черная 3 кг (без инд. упаковки),Тапиока,3 кг,,https://shopbubbletea.ru/index.php/component/k2/item/916-tapioka-chernaya-3-kg-bez-ind-upakovki,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Ананас для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/907-tapioka-ananas-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Ананас для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/907-tapioka-ananas-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Персик для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/913-tapioka-persik-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Персик для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/913-tapioka-persik-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Манго для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/912-tapioka-mango-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Манго для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/912-tapioka-mango-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Манго для Bubble Tea 1 кг,Тапиока,1 кг,328.0,https://shopbubbletea.ru/index.php/component/k2/item/904-tapioka-mango-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Манго для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/904-tapioka-mango-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Черная для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/914-tapioka-chernaya-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Черная для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/914-tapioka-chernaya-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Личи для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/911-tapioka-lichi-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Личи для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/911-tapioka-lichi-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Чёрная для Bubble Tea 1 кг,Тапиока,1 кг,328.0,https://shopbubbletea.ru/index.php/component/k2/item/906-tapioka-chjornaya-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Чёрная для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/906-tapioka-chjornaya-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Лимон для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/910-tapioka-limon-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Лимон для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/910-tapioka-limon-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Апельсин для Bubble Tea 1 кг,Тапиока,1 кг,377.0,https://shopbubbletea.ru/index.php/component/k2/item/908-tapioka-apelsin-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока Апельсин для Bubble Tea 1 кг,Тапиока,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/908-tapioka-apelsin-dlya-bubble-tea-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Джус боллы (5),Джус-боллы,,,https://shopbubbletea.ru/index.php/k2-users/kategorii/itemlist/category/18-shariki-s-sokom-popping-boba-poping-boba-juice-balls-dzhus-bolly-v-moskve,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока (28),Тапиока,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Желе (Кусочки Кокоса) (9),Желе,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/25-zhele-dlya-prigotovleniya-bubble-tea-babl-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Сиропы (22),Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Чай и Кофе (16),Чай,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/27-tapioka-bubble-tea-babl-tea,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Барные сиропы и лимонад (0),Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/59-shariki-s-sokom-popping-boba-poping-boba-juice-balls-dzhus-bolly-v-moskve,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Сиропы для лимонада (27),Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/102-siropy-dlya-limonada,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Сиропы для молочно-фруктовых коктейлей (17),Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/103-siropy-dlya-molochno-fruktovykh-koktejlej,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Сиропы поливочные, наполнители и глазурь для мороженого и десертов (25)",Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/39-siropy-polivochnye-napolniteli-i-glazur-dlya-morozhenogo-i-desertov,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Сироп глюкозный 43% 1 кг.,Сиропы,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/826-sirop-glyukoznyj-43-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Стакан однослойный для холодных напитков в асссортименте (Веселье),Упаковка,,,https://shopbubbletea.ru/index.php/component/k2/item/555-stakan-odnoslojnyj-dlya-kholodnykh-napitkov-v-asssortimente-vesele,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Джус-боллы ""Клюква"" 3,4 кг.",Джус-боллы,3.4 кг,,https://shopbubbletea.ru/index.php/k2-users/kategorii/item/654-shariki-s-sokom-vishnya-popping-boba-juice-balls-lichi-yoghurt-poping-boba-dzhus-bolly,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Гель холодного нанесения ""Манго"" 1 кг.",Другое,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/1031-gel-kholodnogo-naneseniya-mango-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Сироп Фисташка для лимонада 5 л.,Сиропы,5 л,,https://shopbubbletea.ru/index.php/component/k2/item/931-sirop-fistashka-dlya-limonada-5-l,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Джус-боллы ""Клубника"" 3,4 кг.",Джус-боллы,3.4 кг,,https://shopbubbletea.ru/index.php/k2-users/kategorii/item/106-poping-boba-dzhus-bolly-shariki-s-sokom-klubnika-popping-boba-juice-balls-strawberry-klubnika,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Джус-боллы ""Манго"" 1.25 кг",Джус-боллы,1.25 кг,,https://shopbubbletea.ru/index.php/k2-users/kategorii/item/872-dzhus-bolly-mango-1-25-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Стакан однослойный для горячих и холодных напитков в ассортименте (Черный),Упаковка,,,https://shopbubbletea.ru/index.php/component/k2/item/526-stakan-odnoslojnyj-dlya-goryachikh-i-kholodnykh-napitkov-v-assortimente-chernyj,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Крышка для стакана красная,Упаковка,,,https://shopbubbletea.ru/index.php/component/k2/item/537-kryshka-dlya-stakana-krasnaya,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Смесь Вафли Бельгийские Шоколадные 1 кг.,Сухие смеси,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/773-smes-vafli-belgijskie-shokoladnye-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Смесь для пончиков (донатов) и берлинеров 1 кг.,Сухие смеси,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/482-smes-dlya-ponchikov-donatov-i-berlinerov-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Тапиока. Что это?,Тапиока,,,https://shopbubbletea.ru/index.php/component/k2/item/233-tapioka-chto-eto,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Джус-боллы ""Черника"" 1.25 кг",Джус-боллы,1.25 кг,,https://shopbubbletea.ru/index.php/k2-users/kategorii/item/875-dzhus-bolly-chernika-1-25-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Трубочки гавайские для напитков и коктейлей ""Яблоко"" (набор 50 шт)",Упаковка,50 шт,,https://shopbubbletea.ru/index.php/component/k2/item/840-trubochki-gavajskie-dlya-napitkov-i-koktejlej-yabloko-nabor-50-sht,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Смесь для маффинов Мокко 1 кг.,Сухие смеси,1 кг,,https://shopbubbletea.ru/index.php/component/k2/item/800-smes-dlya-maffinov-mokko-1-kg,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"Сироп ""Кумкват и Лимон"" 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/119-sirop-kumkvat-i-limon-2-5-l,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,Стакан однослойный для горячих и холодных напитков в ассортименте (Зима),Упаковка,,,https://shopbubbletea.ru/index.php/component/k2/item/554-stakan-odnoslojnyj-dlya-goryachikh-i-kholodnykh-napitkov-v-assortimente-zima,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/100-tapioka,"""Маршмеллоу"". Сироп поливочный.",Сиропы,,,https://shopbubbletea.ru/index.php/component/k2/item/702-apelsin-sirop-polivochnyj,Категория ShopBubbleTea: тапиока
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,Фруктоза в сиропе 5 кг.,Сиропы,5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Йогурт"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Манго"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Маракуйя"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Черника"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Дыня"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Ананас"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Апельсин"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Малина"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Виноград"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Гуава"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Личи"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Кумкват и Лимон"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Яблоко"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Клубника"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Персик"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Ваниль"" 1,2 кг.",Сиропы,1.2 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Тутовника (Шелковицы)"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Гранат"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Киви"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Грейпфрут"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Арбуз"" 2,5 кг.",Сиропы,2.5 кг,2000.0,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,Сиропы (22),Сиропы,,,,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,Фруктоза в сиропе 5 кг.,Сиропы,5 кг,2000.0,https://shopbubbletea.ru/index.php/component/k2/item/128-fruktoza-v-sirope-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,Фруктоза в сиропе 5 кг.,Сиропы,5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/128-fruktoza-v-sirope-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Йогурт"" 2,5 кг.",Сиропы,2.5 кг,1564.0,https://shopbubbletea.ru/index.php/component/k2/item/229-sirop-jogurt-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп &quot;Йогурт&quot; 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/229-sirop-jogurt-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Манго"" 2,5 кг.",Сиропы,2.5 кг,1564.0,https://shopbubbletea.ru/index.php/component/k2/item/293-sirop-mango-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп &quot;Манго&quot; 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/293-sirop-mango-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Маракуйя"" 2,5 кг.",Сиропы,2.5 кг,1564.0,https://shopbubbletea.ru/index.php/component/k2/item/121-sirop-marakujya-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп &quot;Маракуйя&quot; 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/121-sirop-marakujya-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Черника"" 2,5 кг.",Сиропы,2.5 кг,1564.0,https://shopbubbletea.ru/index.php/component/k2/item/124-sirop-chernika-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп &quot;Черника&quot; 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/124-sirop-chernika-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп ""Дыня"" 2,5 кг.",Сиропы,2.5 кг,1564.0,https://shopbubbletea.ru/index.php/component/k2/item/227-sirop-dynya-2-5-l,Категория ShopBubbleTea: сиропы
ShopBubbleTea,https://shopbubbletea.ru/index.php/component/k2/itemlist/category/24-siropy-dlya-prigotovleniya-bubble-tea-babl-tea,"Сироп &quot;Дыня&quot; 2,5 кг.",Сиропы,2.5 кг,,https://shopbubbletea.ru/index.php/component/k2/item/227-sirop-dynya-2-5-l,Категория ShopBubbleTea: сиропы
